artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Onderkoffer,1JyfQ3NOXLk8NsxYEtSviw,Bankai,0.0472,0.674,135047,0.858,0.0479,9,0.334,-4.798,0,0.0635,154.914,4,0.662,41
Meggie York,0TLIYIxWMQYEMlhOvyCqF5,Thank You,0.126,0.585,228571,0.5770000000000001,0.0,6,0.166,-7.775,1,0.0919,84.13600000000002,4,0.294,16
Omnialien,1i9XwHIFUBjPm8rZPIXr7g,Boss Life,0.421,0.721,127425,0.653,0.0,1,0.318,-7.662000000000001,1,0.407,91.342,4,0.8079999999999999,20
Neil Young,0UTgsOhHT4kljCadP6MCkO,Walk On - Live,0.379,0.31,217973,0.5720000000000001,0.00899,9,0.951,-9.834,1,0.0347,173.53099999999995,4,0.708,28
ANMLPLNET,2jUYM115XdhfZyXTRgjbJW,Ride,0.7959999999999999,0.192,372102,0.226,0.502,0,0.338,-13.378,1,0.0306,75.375,4,0.19,15
Eves Karydas,2pjpQEyUtkEtkGv3Cx8qLu,Further Than The Planes Fly,0.0466,0.5670000000000001,178500,0.487,0.000739,0,0.121,-6.634,1,0.0243,83.015,4,0.254,67
RDX,68oCrnNlQhSfsz6OVKMrFV,Acrobat,0.0191,0.904,196859,0.777,0.0205,6,0.0764,-5.228,1,0.122,125.014,4,0.768,28
Fares Karam,5iAwSb1LwP4AsiF0ezFN8R,حبك برم,0.193,0.7559999999999999,196224,0.928,4.42e-05,0,0.128,-4.106,1,0.0911,122.014,4,0.525,38
Peter Rowan,2i8D1rDEhog30BUjVz4722,Alabama Bound,0.575,0.68,136933,0.688,0.000174,9,0.198,-7.278,1,0.0282,134.60299999999998,4,0.965,29
Phillip Boykin,5WsJ89XVPfQbVi3avEiXYP,One Small Girl,0.773,0.4270000000000001,382813,0.209,0.0,0,0.382,-16.646,1,0.191,50.694,4,0.528,37
Kenneth NewMan,2r1v67X0R6eCPu47LZKtRa,Obi Abata,0.557,0.7909999999999999,245577,0.706,2.3e-05,0,0.0969,-2.931,0,0.119,89.999,4,0.622,0
Lucas Estrada,7wPRHlzWJR9xxbDBXAHNBL,Feeling,0.304,0.7070000000000001,189825,0.643,0.6679999999999999,10,0.157,-10.614,0,0.0485,99.974,4,0.468,44
Amar Sandhu,4WjMDqprfSVih6vaMAzYwe,Love You Truck Bhar Ke,0.24,0.715,206888,0.934,0.0,3,0.108,-1.226,0,0.0757,169.95,4,0.6809999999999999,7
Andre Xcellence!,0LHkckHUWFojCQuqrZ8tIj,Off tha Drank,0.0377,0.857,162280,0.528,3.58e-06,8,0.185,-2.8,1,0.0862,126.487,4,0.18,0
Dyepalom,4C9Ou9Wd20gxs7mJsDGtZY,Se Mwen Konnen,0.7440000000000001,0.826,291457,0.536,5.26e-06,7,0.149,-15.884,1,0.0405,110.002,4,0.884,0
Celia Cruz,5ESZMSFjpHFuyKKxa6XWKP,Cha cha Guere,0.499,0.622,147302,0.815,0.6629999999999999,10,0.0428,-5.516,0,0.0487,78.653,4,0.957,13
Jehyna,7hnChREEn17LUvzDtkM7M5,Leva - Original mix,5.920000000000001e-05,0.8140000000000001,134769,0.578,0.93,1,0.0892,-11.116,1,0.064,121.998,4,0.489,0
i-genius,3Nc2hhMuRjQEktajFjct7m,Pray For Me - Instrumental Remix,0.059,0.6990000000000001,211464,0.424,0.847,4,0.104,-15.255999999999998,0,0.0622,100.716,4,0.0818,19
Nova The Camillion,30tziDdAjHiAS3forGZkDh,Freedom of Press,0.807,0.611,167168,0.693,0.0,0,0.293,-6.726,0,0.278,80.089,4,0.511,1
GlitchxCity,76cF2747uSgQhvmHFLnW7b,Splash Hill Zone (Remix),0.041,0.563,317802,0.782,0.174,2,0.0981,-7.416,0,0.0267,145.004,4,0.319,18
Heatbeat,3qbDVSkpzEL5wrm1ClEPTR,Stadium Arcadium (ASOT 879),1.42e-05,0.408,194350,0.984,0.977,7,0.26,-11.919,1,0.116,138.026,4,0.0484,13
Johann Sebastian Bach,4drc3bguQUMTEcvA7Ab2MX,"Sonata No. II in A Minor, BWV 1003: II. Fuga",0.993,0.299,487973,0.0987,0.0278,9,0.14800000000000002,-17.155,0,0.0562,87.735,4,0.613,18
Ronny Dae,4IaBOuBdT6Oe3qv2gulaoR,Nada Se Compara Contigo,0.25,0.755,267024,0.643,0.000489,9,0.318,-7.591,1,0.0278,130.036,4,0.871,34
Step Up: High Water,6vI99OrRm916uNO17UzRL6,Two In My Ride,0.159,0.6859999999999999,215586,0.732,6.39e-06,10,0.316,-4.4830000000000005,0,0.0345,128.066,4,0.509,28
Lyonbrotherz,5Y394uYnyZBSzkMhZKySXt,Identity,0.0007740000000000001,0.644,253376,0.96,0.883,5,0.199,-4.96,0,0.0725,127.983,4,0.14400000000000002,2
Frankie Cosmos,0paqhzlFUyigOiyNNq6nb8,Cafeteria,0.0347,0.474,176619,0.7909999999999999,0.0022600000000000003,7,0.221,-6.483,1,0.0299,139.709,4,0.44,35
Gregory Ackerman,05IZJVVyUz6LJ4j6xEDGZE,Keep Falling,0.222,0.723,179836,0.684,0.593,7,0.363,-9.219,1,0.0337,98.965,4,0.44,10
Jacquees,3gxdoRpSolg2dPRLtNaQTf,House Or Hotel,0.0599,0.7040000000000001,217667,0.445,0.0,8,0.096,-5.4620000000000015,0,0.0444,123.833,4,0.276,52
MC Galaxy,4iYl2AXv7QblaJlN9i6cIJ,Fine Girl,0.282,0.878,209162,0.866,8.23e-05,0,0.0987,-2.893,1,0.109,104.947,4,0.8490000000000001,30
YULTRON,0yPYOUNiHQbJGIrPOeqz3t,Imma Be A Raver,0.0407,0.785,186353,0.922,0.0672,7,0.133,-1.992,1,0.14400000000000002,170.044,4,0.314,38
Flux Pavilion,56zvmbhWA71M8U8hTqP5pN,Saviour,0.000336,0.474,305180,0.91,0.0857,9,0.117,-4.509,0,0.0434,159.977,4,0.266,52
M-EYE-C,2oTnEdnjPqtO2n7ZcWuptR,Rumors,0.21600000000000005,0.713,220224,0.447,1.03e-05,10,0.129,-9.651,1,0.0826,105.049,4,0.267,0
La Nobleza De Aguililla,4IpbxGKPY2jQNp3nyCVHjJ,El Comandante Castillo,0.219,0.8009999999999999,240144,0.585,0.0,6,0.0968,-9.707,0,0.115,113.943,4,0.626,8
Cavalier,6GMGseowhyXOertIrOFkdH,Holla Kid,0.0829,0.436,209740,0.722,0.447,6,0.12,-7.059,0,0.648,149.97799999999995,4,0.53,15
Thunderstorms,4bSQVuGU0Xnv1u4dL2d8Zc,Rainy Days,0.687,0.16899999999999998,120607,0.985,0.6459999999999999,0,0.969,-18.583,0,0.086,119.203,3,0.0107,0
Exnations,5yhRVEAmxnubEMDX633Dyd,Can't Get Hurt,0.0013,0.498,258818,0.922,0.0105,9,0.128,-3.733,1,0.0732,103.015,4,0.337,10
Our Last Night,0osktpHbjYekkM80pQkzbd,When the Party's Over,3.52e-05,0.473,179907,0.952,0.006809999999999999,1,0.101,-4.401,0,0.0743,134.809,3,0.26,65
Chuck QM,1H0rTFNwEZUCCLW9nkc8Yb,Addin Up,0.142,0.711,124787,0.738,0.0,1,0.128,-6.507999999999999,1,0.0604,126.831,4,0.173,9
OSHUN,5lIOHyRVe3kH3J6MCrRF1W,Welcome,0.007090000000000002,0.5820000000000001,201212,0.735,0.0,9,0.162,-6.624,1,0.386,145.976,4,0.7,35
Jonny Greenwood,3MPIqted0pBGxaNO0tefTc,YWNRH,0.953,0.256,236089,0.233,0.784,2,0.197,-15.09,1,0.0361,124.933,4,0.0338,19
FalKKonE,54ugp4IfPtAfhHYfhI6Xrg,"Plantera (From ""Terraria"")",3.58e-05,0.508,234012,0.963,0.804,1,0.48,-7.15,0,0.0495,99.986,4,0.345,25
Brymo,3rDkk5eCibtEqK1l4U9Sn9,Patience and Goodluck,0.8009999999999999,0.5760000000000001,191520,0.414,1.39e-06,2,0.108,-10.019,1,0.0322,134.88299999999998,3,0.225,25
S. P. Balasubrahmanyam,65mXvVbrUOI0ZGUaVmqHYZ,"Kogilepada Janapada (From ""Srigandha"")",0.574,0.754,267659,0.422,1.87e-05,4,0.158,-11.593,0,0.13,108.655,4,0.7240000000000001,0
Pace Rush,3uJeePCcJZyokkIB3uUWyV,Beam Back at the Beam,0.268,0.763,228818,0.505,0.0,7,0.0738,-9.986,1,0.0947,84.1,4,0.75,0
SG Lewis,2VZzdsGCMIo9ZngZVPzgkm,Golden,0.6609999999999999,0.748,132067,0.464,0.457,6,0.0925,-7.171,1,0.315,92.008,4,0.449,41
Sully,75jBUYbOYHZrIlarhS01Qg,I Used to,0.0675,0.902,172973,0.435,0.846,1,0.0329,-14.300999999999998,0,0.0528,110.991,4,0.971,0
Bun B,5Km1ZK2c4mg0cuBXDIhySC,Trill Over Everything (feat. Killa Kyleon),0.0405,0.782,274133,0.833,0.0,1,0.7070000000000001,-4.2810000000000015,1,0.207,144.123,4,0.469,35
Skinny Living,41UO0hwyxqtL4soN3WZf97,The Journey - Live from Wakefield,0.208,0.522,193674,0.6709999999999999,2.4e-05,9,0.6579999999999999,-6.941,0,0.0489,130.017,4,0.354,0
Mr. Ugly,1OS74PDqsTzJNf3MZhWZaT,Masi,0.0507,0.7,166269,0.438,4.650000000000001e-05,0,0.109,-7.917999999999998,1,0.0549,130.042,4,0.0604,0
Vanilla Acoustic,58JKzX1TXgOUsD1zeIrEaL,Think About You,0.748,0.498,217388,0.653,0.0,5,0.23,-5.683,1,0.0623,179.916,4,0.597,35
Moshe Peretz,6U9JPKqcYs3Q6EbTjVYUxi,היינו שניים,0.6809999999999999,0.8240000000000001,234146,0.597,6.34e-06,2,0.266,-8.071,0,0.0387,123.036,4,0.722,37
The Beach,3xJeBmGINZsu3pwrmTFYv3,Toxic Love - Acoustic,0.755,0.609,292364,0.332,0.00132,3,0.139,-9.174,1,0.0324,110.028,4,0.18600000000000005,29
Miniature Tigers,6XFgBDOJMGk2Q02U0MGs9u,Bullfighter Jacket (Demo),0.0161,0.38,217438,0.8540000000000001,0.000981,6,0.225,-7.045,1,0.142,171.575,4,0.363,19
Rival,5qkXFJQ2ZLLHCsKFMTnK2Z,Thinking About You,0.172,0.527,190022,0.747,2.6e-05,4,0.0882,-6.768,1,0.0482,83.03200000000002,4,0.281,56
Umphrey's McGee,0nGofTjYMFPGZ0lT8cU0r8,The Silent Type,0.00551,0.664,210299,0.742,1.2e-05,0,0.376,-8.113,1,0.036000000000000004,129.961,4,0.741,34
Pablo Plugg,65mKoAIT3VU8ErBWcL8yqh,Absoloot,0.00102,0.7,219455,0.597,0.418,11,0.413,-11.374,1,0.034,140.014,4,0.395,24
Stlndrms,4y9ick6sezwEKn7oXyDzpE,Like,0.18,0.642,107403,0.8079999999999999,4.62e-06,7,0.153,-7.349,1,0.4320000000000001,145.311,4,0.655,16
DJ Koze,5YzBL3vkQnp3JbeDRRSbSQ,Pick Up,1.09e-05,0.7120000000000001,398151,0.601,0.802,5,0.0982,-8.968,1,0.062,124.912,4,0.513,62
Dan Thompson,0R61Nhw8yBRU9xTjG2CA11,Propaganda (ASOT 850 - Part 3),0.000164,0.3670000000000001,208215,0.8109999999999999,0.889,6,0.544,-12.158,0,0.0463,131.991,4,0.0557,9
Felitche,29shk0Xj7Fx2rTELUVmKSJ,One More Shot,0.000941,0.718,204148,0.863,9.51e-05,9,0.129,-4.479,1,0.0427,125.037,4,0.353,3
Ludwig van Beethoven,02tl8WDEWUnIqy0TSG4Vzc,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""La chasse"": I. Allegro",0.988,0.3,527560,0.17800000000000002,0.94,3,0.106,-23.98,1,0.0466,68.181,4,0.316,3
Jpaulished,2wfrZZaWqMbSN0Nbc8zMQB,Rest in Peace,0.438,0.643,205333,0.7509999999999999,0.0,1,0.101,-6.044,1,0.486,72.071,4,0.403,31
Until The Ribbon Breaks,3XsOJBnLLbgdH8iRV9berM,Open (Home),0.823,0.446,69454,0.609,3.31e-06,2,0.458,-13.35,1,0.243,79.173,4,0.63,21
Nstens1117,1m1FXryss6FfxUoGZL9kxI,Constantine Theme,0.000231,0.37,90279,0.644,0.919,8,0.0699,-6.174,1,0.0326,175.43400000000003,4,0.281,22
Junkie XL,3ako5axp5nDbp5KD0d4POK,Remember This,0.978,0.152,206120,0.0379,0.973,0,0.0808,-25.366,0,0.0453,61.776,4,0.0316,35
Emily James,4aqGaPfKVXSROfQDoab5cY,Under the Rainbow,0.7070000000000001,0.5,294600,0.425,9.14e-05,2,0.0872,-6.7810000000000015,1,0.0291,143.827,4,0.226,21
Blue jay,5GWNfEUgXfa31qw3ffM8GI,You,0.018000000000000002,0.539,213465,0.835,5.83e-05,11,0.332,-8.088,1,0.0289,89.98899999999998,4,0.596,1
SamClem,5Ouv1jYKMteeKq38pPJG36,A New Day,0.313,0.479,307888,0.906,0.0,10,0.0699,-4.7,0,0.146,85.88600000000002,4,0.604,0
Bro Safari,2dS4YiPLaoHvRFdK6G0M1R,Proper - G-Buck Remix,0.0533,0.546,192156,0.985,0.292,6,0.959,-3.642,0,0.467,164.993,4,0.35600000000000004,19
BOULEVARD DEPO,7sHK0ozi2hMNk5IuoeRzTs,Кащенко,0.51,0.6809999999999999,167182,0.49,3.75e-06,11,0.119,-9.185,1,0.0521,110.028,4,0.245,0
Anna McClellan,6jC4IXBJlGcS4VSqs5zGlU,But at the Same Time,0.956,0.316,205173,0.243,2.26e-05,9,0.111,-8.433,1,0.0332,108.194,4,0.124,14
Kesha,3IL9TPElS6uk1tgiKEUVie,TiK ToK,0.0651,0.75,199653,0.716,1.01e-06,2,0.298,-4.647,0,0.0951,120.015,4,0.6759999999999999,30
Master P,0XoU8MU4TcImnpmY2KCm5O,Big Bag,0.168,0.948,188827,0.569,0.0,5,0.0827,-5.235,0,0.316,122.079,4,0.218,20
LINES,14Ml0w9EKcPTFXKPmHgkQz,Lockdown,0.119,0.6729999999999999,212707,0.821,0.00442,6,0.138,-6.1389999999999985,0,0.0446,100.026,4,0.0386,23
Johann Sebastian Bach,2p1mXjFvbSh35A9CaSMqUa,"Keyboard Concerto in D Minor, BWV 1059 (Arr. D. Ferella for Mandolin & Chamber Ensemble): III. Presto",0.8909999999999999,0.354,223000,0.4270000000000001,0.654,2,0.153,-14.647,0,0.0316,99.058,1,0.521,4
Ball Park Music,4FfhmmfnoDoLpm0EEgw1g3,I Am so in Love with You,0.01,0.14800000000000002,313504,0.464,0.198,7,0.338,-9.735,1,0.0601,188.901,3,0.111,37
Charles Gounod,6MVo8ofQmqkbG5uy8FlrGI,"Quatuor en La Mineur, CG 564: I. Allegro",0.933,0.358,203293,0.177,0.8590000000000001,4,0.0992,-18.182,1,0.0409,105.627,4,0.206,3
Neighborhood Crook,12AJvijlAbjnp40KyIp3Ya,Popped Off,0.425,0.478,100676,0.722,0.894,0,0.0546,-9.876,1,0.0744,194.696,3,0.969,0
Los Rehenes,0P06rBXuHenNmnPOZnMAg2,Dejate Llevar,0.0837,0.588,187093,0.49,0.0,9,0.16399999999999998,-12.877,1,0.0417,168.049,4,0.895,16
I Prevail,2GFwwTIVLjnOrtP7m9luHC,Hurricane,0.000372,0.389,223173,0.885,0.000311,6,0.202,-5.063,0,0.0551,164.989,4,0.187,69
Johann Sebastian Bach,3TCEiWeKHQcIeFNgBZgl81,"The Well-Tempered Clavier, Book 1, Prelude & Fugue in F-Sharp Minor, BWV 859: I. Prelude",0.915,0.337,84680,0.516,0.8909999999999999,5,0.0698,-17.155,0,0.034,74.291,4,0.963,3
Darell,6Bt7uEWabZzgdN0g6UQurK,Blanco o Negro - Remix,0.708,0.728,374143,0.5539999999999999,0.0,1,0.46,-7.167999999999998,1,0.0833,115.016,4,0.238,52
Vayb,5xdKPTwNHu41IxYymp9Mxe,Intro,0.784,0.404,78441,0.422,0.128,7,0.11,-12.532,0,0.0505,137.626,3,0.451,21
Yung Bleu,5VXKsCXcKdPepV7oVNEzUT,Wanna Fuck,0.068,0.7659999999999999,240192,0.58,0.0,7,0.153,-6.945,0,0.139,157.931,4,0.421,50
Grupo Tronador,5FxQw6NXvfUjZr2Ews7giw,Corrido a Inés Rivera,0.199,0.7759999999999999,299624,0.84,1.06e-06,0,0.604,-6.466,1,0.103,131.915,4,0.965,0
2 Mello,2Qqf2mIu5Nk1446vCuKQhS,Reach Out,0.156,0.769,155520,0.742,0.0113,1,0.0915,-6.582999999999998,1,0.0631,124.992,4,0.8270000000000001,26
Jon Z,0SS6djlE0jH0ekyjTxmIcL,I Like Her,0.259,0.8640000000000001,158067,0.7809999999999999,9.88e-05,5,0.0813,-1.239,0,0.118,104.035,4,0.604,35
Steve Aoki,27zK2lkAiqFw7y113I94H5,Just Hold On,0.00383,0.647,198774,0.932,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,0.374,63
Andrés Segovia,0SNlHQ01LYKLPTrptmGPqM,Danza Espanola No,0.981,0.505,271587,0.0614,0.78,4,0.109,-18.764,0,0.0475,92.39,4,0.32,0
Mike Williams,7qZOnik9K8Mv987ccBjwwj,Wait Another Day,0.0272,0.727,179217,0.912,0.000443,8,0.118,-3.594,0,0.0377,126.023,4,0.6709999999999999,71
SOB X RBE,2NaYnfwrr3QKhOdG3IXfux,Carpoolin',0.00156,0.8740000000000001,214570,0.8759999999999999,0.0,11,0.28800000000000003,-7.947,1,0.306,115.996,4,0.454,49
FEVER 333,0Q6AD7e7d9tpN1dXL4qh5P,Made An America,0.000399,0.479,173327,0.926,0.0022,3,0.179,-4.226,0,0.0893,175.99400000000003,4,0.6729999999999999,58
Gin Wigmore,36jr7lHlQXTIDoBYnpZgnX,Young Ones,0.206,0.597,248893,0.784,5.350000000000001e-05,2,0.127,-2.699,0,0.041,94.979,4,0.522,30
Conjunto Nube,5qWidkkAak6UeJZa9fSeQS,La Mosca,0.354,0.7290000000000001,214333,0.833,0.0126,7,0.0749,-4.471,1,0.0531,129.97,4,0.792,29
CamelPhat,44C8CdnMBb5ECdDIPYoTbI,The Solution - Original Mix,0.0139,0.748,436791,0.98,0.13699999999999998,6,0.0525,-6.966,0,0.0722,123.999,4,0.715,41
Zeri,2dS5xuToWQleZ6q3sImUC2,Tus Planes,0.0254,0.539,223658,0.79,0.0,0,0.0783,-3.282,1,0.0326,97.061,4,0.336,28
Pike Place,6VlOTFJBpgz3qDqSUvr3Cr,Valley,0.00388,0.64,133637,0.505,0.8640000000000001,1,0.125,-15.08,1,0.034,116.394,4,0.35600000000000004,14
Jason Crabb,4Rl9kZ3vh8C2OOjLljxaVf,Washed by the Water,0.535,0.5429999999999999,219600,0.741,0.0,2,0.152,-4.176,1,0.0637,169.833,4,0.705,23
Javed Ali,0QJxMIL1vX72x5GiuWyBV2,Tumse Hi,0.552,0.481,251912,0.349,0.0,1,0.205,-8.097000000000001,1,0.0288,135.941,3,0.199,0
Gabrielle Aplin,2WVN4RTt8GYet3IvLCuDKh,Blue Christmas,0.816,0.416,116720,0.17800000000000002,7.5e-05,10,0.18600000000000005,-13.946,1,0.0303,87.89399999999998,4,0.338,34
Fortunate Ones,5zETI791GZwZ7JqdGbvlLo,Northern Star,0.0042,0.589,164707,0.698,0.0,0,0.111,-5.6389999999999985,1,0.0314,126.03,4,0.593,46
Mary Chapin Carpenter,6OPsE3mtjZ4FRg9yRXGbrH,Jericho,0.815,0.264,283785,0.165,0.5660000000000001,5,0.128,-18.2,1,0.0348,143.703,4,0.29100000000000004,19
Upside,1k8ROSUMWrGYHB9KGxD3EE,Fuck That Noise,0.183,0.723,202759,0.625,0.0,7,0.105,-8.093,0,0.0447,128.049,4,0.409,7
Ron Komie,1CWlSxgU80BAG1sEYmc3GU,What a Ride It Was,0.000545,0.493,152920,0.85,0.8,9,0.309,-10.757,1,0.034,118.993,4,0.947,0
Ahn Ye Eun,1YSRTAecMJK6xEf2ujR15t,Spring Alone,0.738,0.807,237960,0.443,3.79e-05,8,0.145,-5.086,1,0.0312,126.019,3,0.51,12
BoA,2rHvslb7eNJwrxLJ37lzwd,close to me - Unchained Ver.,0.8390000000000001,0.403,262560,0.251,0.0,8,0.135,-9.498,1,0.0374,75.995,3,0.508,20
Elektronomia,3K2W3DlIMh2mpeGfxqxEH7,Close To You,0.0857,0.365,228000,0.8190000000000001,0.0352,1,0.112,-2.414,1,0.0452,159.987,4,0.159,32
DJ Hank Melo,7AQqx6tNRGSfTgsIHCXITq,That Chill Guitar,0.7140000000000001,0.693,150787,0.826,0.889,0,0.104,-10.7,0,0.0488,113.095,4,0.529,0
WNDR,3bN3cAWEWhFDejB3GCB9I2,I See You,0.121,0.638,201120,0.546,0.0,9,0.0628,-8.67,0,0.107,99.997,4,0.147,31
Sir Nasty,1kARcg0nwpzh20oLwoy7ol,Skit,0.903,0.3720000000000001,35422,0.755,0.00118,5,0.221,-11.55,1,0.165,96.869,3,0.69,0
Emigrant,0NGtqoFkounP0PCYMHUHUr,Storms,0.0029100000000000003,0.418,240000,0.624,0.000131,1,0.0385,-14.914,0,0.0768,160.126,4,0.481,13
Willy J Peso,78SJd7Zwbl0jMIUEsJOuul,Re-Lit,0.0264,0.871,275200,0.816,0.0,1,0.0843,-4.345,1,0.21600000000000005,109.996,4,0.35100000000000003,9
Los Grey's,1prpt5li2UGINRsfq8DYCo,Brindo Por Ti,0.206,0.79,189806,0.359,0.0,10,0.217,-15.571,1,0.0547,106.995,4,0.889,1
Voyager,21HfRIMkb0WBL894ija4R5,Interstellar,0.949,0.147,174167,0.111,0.973,7,0.112,-20.203,0,0.0345,70.232,4,0.0373,50
Above & Beyond,2sCGC5ASh48PRCxPZegA3Y,Anjunafamily (ABGT300),0.00264,0.56,284400,0.7390000000000001,0.852,5,0.415,-10.847,0,0.0372,128.125,4,0.175,46
Meek Mill,6pUBrvKfJL4qmn95mxU7rC,Respect The Game,0.0871,0.603,192099,0.67,0.0,2,0.326,-4.809,1,0.25,89.84200000000001,4,0.159,66
Keys N Krates,4aAPfEpk7aZitHRZamhptK,Flute Loop (feat. Ouici),0.00411,0.552,154000,0.639,0.731,4,0.0796,-7.42,0,0.0272,142.031,4,0.168,4
Hawk Nelson,6BuTCepDu85pYFJFu06FIl,Crooked Lines,0.0109,0.522,235827,0.7440000000000001,0.0,0,0.115,-3.847,1,0.031,162.013,4,0.366,24
The Hipster Orchestra,0oibpqCWJ8YrPrN5Js84qQ,All Apologies,0.8270000000000001,0.648,234387,0.527,0.7120000000000001,2,0.194,-9.257,1,0.0285,111.965,4,0.609,37
Lartiste,4JoT8OdPTR0z7K5qmieDr2,Vatos low cost,0.5529999999999999,0.916,197100,0.8079999999999999,0.000377,1,0.0826,-4.716,1,0.206,122.134,4,0.917,37
Los Cadetes De Linares,39U0o1qbB2z43LvkPh3sbj,Ya Pardeando,0.036000000000000004,0.882,161216,0.8009999999999999,0.867,3,0.0452,-5.79,1,0.056,123.241,4,0.802,6
Uzuhan,2Qz3vVfFzufrF72zGmsxXQ,Shallow,0.295,0.813,237813,0.474,0.0401,9,0.0981,-7.0120000000000005,1,0.11,95.994,4,0.532,0
Eminem,0evt4UZbdhnHtcAnxkm6A1,Normal,0.261,0.907,222477,0.64,0.0,6,0.0785,-6.542000000000002,1,0.354,120.995,4,0.8029999999999999,73
Zoo Brazil,7CbSEZGnkNvhvQIQMsPwrd,Careful (Push The Button) [ABGT269],0.00613,0.583,298080,0.7959999999999999,0.273,5,0.474,-9.786,1,0.0373,123.993,4,0.47,6
G Herbo,2vD1w1GHi7pCaVW7OSfQ0y,Tweakin (Head),0.0559,0.675,181297,0.581,4.9000000000000005e-06,6,0.111,-5.376,0,0.16,75.539,4,0.37,42
Roy,7zgqZXNexgSkjmtmFlbTrl,Who Do It,0.0814,0.765,144588,0.459,0.0,5,0.35100000000000003,-4.673,0,0.0386,92.999,4,0.142,0
CAPYAC,202woSoO3u81T5o64AQmzi,Gold Rush,0.197,0.773,226810,0.5579999999999999,0.0084,7,0.129,-8.567,0,0.202,118.999,4,0.6559999999999999,28
1:AM Beats,6Emy6Bm21RXdPqOEfftxLa,Shotgun Blues,0.00826,0.44,60000,0.457,0.000341,4,0.494,-3.895,0,0.0327,119.685,4,0.644,5
Yuri Kane,0U6ajMx2xgdoMbQY56tv9E,Right Back - Solis & Sean Truby Remix,0.000446,0.425,188696,0.994,0.0146,4,0.482,-7.496,0,0.0685,138.002,4,0.319,31
Afterparty,22NN8RgXgSGNrdyRaMok48,Horizon View,0.00103,0.35600000000000004,233857,0.962,0.000455,6,0.573,-4.02,1,0.086,172.938,4,0.451,10
Waterbed,71s7K0RTLgP2xCwqr5o3sq,Game,0.00425,0.7490000000000001,132467,0.8490000000000001,0.0263,8,0.162,-5.005,1,0.057,128.97899999999998,4,0.867,3
Kygo,76c4KOymiPUkWEeIIc0DQr,Stranger Things (feat. OneRepublic) - Alan Walker Remix,0.146,0.659,178413,0.742,0.0,0,0.217,-4.624,1,0.0283,106.947,4,0.7290000000000001,69
Jaxx,2mugsIkhsgKJZPjxqwjRy2,Lean When I Drop,0.0202,0.72,221587,0.677,0.000115,8,0.138,-8.089,1,0.275,147.891,4,0.758,0
Image Sounds,22NiRBQvPg4dQTuamebYRb,Qy 5,0.0033200000000000005,0.782,178286,0.951,0.884,2,0.0958,-7.465,0,0.0443,140.002,4,0.828,0
Audiodrive,0GI5pRgFM5MH1WWJ5jVjuN,I Feel Good (Original Mix) - TR421,0.00952,0.726,157974,0.888,0.293,10,0.451,-9.035,1,0.117,127.959,4,0.555,2
Made Violent,4oBcR2xFFZHMbtPZ55xh3L,Baby Gold,6.42e-06,0.29,167461,0.653,0.0058200000000000005,8,0.345,-5.077,1,0.0494,132.227,4,0.434,17
Sunstroke Project,50H2MpeTGu1mGnmbpvNi2v,I Want You (feat. Broono),0.142,0.81,208525,0.807,0.000128,7,0.0634,-5.66,1,0.0788,122.007,4,0.544,22
Eisbrecher,1l8MYfmdWp7rCw491yeNfX,Leider,0.0195,0.602,249653,0.8640000000000001,0.0097,10,0.196,-5.4270000000000005,0,0.0664,100.02,4,0.335,26
Señor Kino,4hfpxKMZdjFAuhcpYvKv1l,Elesdí,0.0582,0.274,209877,0.948,0.00645,10,0.139,-5.415,1,0.0888,81.288,4,0.324,41
µ-Ziq,1AeMx8ylyHZHIOPwZRkFKn,Robin Hood Gate,0.595,0.459,235000,0.299,0.505,0,0.131,-9.629,1,0.0287,99.883,3,0.328,10
Mind Flood,59lCgqF6O7wtHAKm7n2dUk,Sally Ride,0.108,0.687,223503,0.774,0.0,7,0.25,-5.26,1,0.13699999999999998,141.982,4,0.327,0
Gentle Whispering,0smhbMHQRj02cwLUpRj836,Lint Rolling You to Sleep,0.188,0.4970000000000001,1873722,0.166,2.8300000000000007e-05,8,0.345,-34.195,0,0.522,104.039,3,0.0393,22
Christine and the Queens,1Bgzr2Z5JqD7lVh4WfjNsp,Damn (what must a woman do),0.0621,0.7709999999999999,216867,0.6609999999999999,0.0005480000000000001,0,0.231,-7.27,1,0.0615,120.086,4,0.4920000000000001,45
OSCAR,2Qm8MGDiJINy2jetTMQLJ2,Remedy,0.418,0.777,215077,0.502,0.0,9,0.0808,-11.324000000000002,0,0.132,134.89,4,0.66,10
Ghost Town,5fGEep4KIzJLxlM6vCUJaN,Modern Tragedy,0.00543,0.414,225055,0.92,0.0839,5,0.104,-3.103,0,0.0597,124.976,4,0.29,0
Borrtex,6BgqgbvZuIR6gQ2MuGPgEZ,I Think I Love You,0.7490000000000001,0.62,92383,0.17,0.903,0,0.0907,-16.62,1,0.0435,130.023,4,0.0542,5
Sly & Robbie,6AkDLmWmZpF5vzVdVUmGLJ,Great Wall,0.163,0.823,274907,0.867,0.833,11,0.105,-6.635,0,0.105,155.02,4,0.847,0
